CustomerID,CustomerName,Segment,JoinDate
CUST01677,Customer 1677,Corporate,2024-03-23
CUST01678,Customer 1678,Consumer,2022-03-03
CUST01679,Customer 1679,Small Business,2024-08-10
CUST01680,Customer 1680,Consumer,2023-01-31
CUST01681,Customer 1681,Corporate,2021-10-02
CUST01682,Customer 1682,Corporate,2022-05-12
CUST01683,Customer 1683,Corporate,2023-12-19
CUST01684,Customer 1684,Consumer,2024-04-14
CUST01685,Customer 1685,Consumer,2022-07-01
CUST01686,Customer 1686,Consumer,2021-08-19
CUST01687,Customer 1687,Consumer,2021-10-08
CUST01688,Customer 1688,Consumer,2021-06-01
CUST01689,Customer 1689,Corporate,2023-10-18
CUST01690,Customer 1690,Consumer,2023-01-05
CUST01691,Customer 1691,Corporate,2022-10-21
CUST01692,Customer 1692,Small Business,2023-09-08
CUST01693,Customer 1693,Consumer,2024-04-24
CUST01694,Customer 1694,Corporate,2024-03-07
CUST01695,Customer 1695,Corporate,2021-07-20
CUST01696,Customer 1696,Consumer,2023-05-11
CUST01697,Customer 1697,Consumer,2024-07-12
CUST01698,Customer 1698,Corporate,2024-02-04
CUST01699,Customer 1699,Small Business,2022-04-26
CUST01700,Customer 1700,Corporate,2022-07-28
CUST01701,Customer 1701,Small Business,2024-07-23
CUST01702,Customer 1702,Small Business,2021-02-17
CUST01703,Customer 1703,Consumer,2023-02-07
CUST01704,Customer 1704,Corporate,2021-06-19
CUST01705,Customer 1705,Consumer,2024-07-30
CUST01706,Customer 1706,Small Business,2021-02-26
CUST01707,Customer 1707,Consumer,2021-02-04
CUST01708,Customer 1708,Consumer,2022-04-26
CUST01709,Customer 1709,Small Business,2021-10-20
CUST01710,Customer 1710,Consumer,2022-12-25
CUST01711,Customer 1711,Corporate,2022-03-14
CUST01712,Customer 1712,Consumer,2022-06-05
CUST01713,Customer 1713,Small Business,2023-04-05
CUST01714,Customer 1714,Small Business,2023-03-30
CUST01715,Customer 1715,Consumer,2024-09-26
CUST01716,Customer 1716,Corporate,2022-12-03
CUST01717,Customer 1717,Consumer,2023-04-04
CUST01718,Customer 1718,Corporate,2023-09-17
CUST01719,Customer 1719,Corporate,2021-09-12
CUST01720,Customer 1720,Corporate,2023-09-01
CUST01721,Customer 1721,Consumer,2024-06-12
CUST01722,Customer 1722,Consumer,2022-04-10
CUST01723,Customer 1723,Corporate,2021-09-18
CUST01724,Customer 1724,Consumer,2022-05-21
CUST01725,Customer 1725,Consumer,2022-02-06
CUST01726,Customer 1726,Consumer,2023-05-05
CUST01727,Customer 1727,Consumer,2024-06-15
CUST01728,Customer 1728,Small Business,2023-05-21
CUST01729,Customer 1729,Consumer,2021-07-03
CUST01730,Customer 1730,Consumer,2022-04-05
CUST01731,Customer 1731,Small Business,2023-10-04
CUST01732,Customer 1732,Consumer,2022-04-28
CUST01733,Customer 1733,Corporate,2023-05-07
CUST01734,Customer 1734,Consumer,2023-10-11
CUST01735,Customer 1735,Small Business,2022-04-26
CUST01736,Customer 1736,Corporate,2023-08-04
CUST01737,Customer 1737,Small Business,2022-08-05
CUST01738,Customer 1738,Consumer,2021-07-17
CUST01739,Customer 1739,Consumer,2022-06-28
CUST01740,Customer 1740,Corporate,2022-10-06
CUST01741,Customer 1741,Consumer,2021-01-04
CUST01742,Customer 1742,Consumer,2024-07-27
CUST01743,Customer 1743,Consumer,2023-02-10
CUST01744,Customer 1744,Small Business,2021-02-23
CUST01745,Customer 1745,Corporate,2024-06-21
CUST01746,Customer 1746,Corporate,2024-06-02
CUST01747,Customer 1747,Corporate,2021-01-18
CUST01748,Customer 1748,Consumer,2021-08-27
CUST01749,Customer 1749,Consumer,2022-06-16
CUST01750,Customer 1750,Consumer,2023-01-11
CUST01751,Customer 1751,Corporate,2023-11-26
CUST01752,Customer 1752,Consumer,2022-09-12
CUST01753,Customer 1753,Small Business,2023-06-13
CUST01754,Customer 1754,Corporate,2021-01-15
CUST01755,Customer 1755,Consumer,2023-08-20
CUST01756,Customer 1756,Consumer,2024-08-29
CUST01757,Customer 1757,Consumer,2023-02-08
CUST01758,Customer 1758,Small Business,2022-10-27
CUST01759,Customer 1759,Small Business,2022-03-10
CUST01760,Customer 1760,Small Business,2024-10-25
CUST01761,Customer 1761,Consumer,2021-02-18
CUST01762,Customer 1762,Consumer,2022-02-23
CUST01763,Customer 1763,Consumer,2021-07-22
CUST01764,Customer 1764,Consumer,2024-06-18
CUST01765,Customer 1765,Consumer,2022-12-06
CUST01766,Customer 1766,Consumer,2024-09-08
CUST01767,Customer 1767,Small Business,2023-08-30
CUST01768,Customer 1768,Consumer,2023-03-24
CUST01769,Customer 1769,Consumer,2023-01-26
CUST01770,Customer 1770,Corporate,2021-10-23
CUST01771,Customer 1771,Corporate,2023-04-01
CUST01772,Customer 1772,Corporate,2023-09-28
CUST01773,Customer 1773,Corporate,2024-11-10
CUST01774,Customer 1774,Small Business,2023-03-13
CUST01775,Customer 1775,Corporate,2024-10-02
CUST01776,Customer 1776,Consumer,2024-10-11
CUST01777,Customer 1777,Corporate,2023-02-02
CUST01778,Customer 1778,Consumer,2022-10-04
CUST01779,Customer 1779,Consumer,2021-07-28
CUST01780,Customer 1780,Consumer,2022-01-28
CUST01781,Customer 1781,Consumer,2024-07-07
CUST01782,Customer 1782,Corporate,2021-07-21
CUST01783,Customer 1783,Consumer,2022-08-03
CUST01784,Customer 1784,Consumer,2023-10-18
CUST01785,Customer 1785,Consumer,2021-12-18
CUST01786,Customer 1786,Corporate,2024-11-23
CUST01787,Customer 1787,Consumer,2023-08-07
CUST01788,Customer 1788,Corporate,2021-02-11
CUST01789,Customer 1789,Small Business,2021-12-27
CUST01790,Customer 1790,Consumer,2023-12-18
CUST01791,Customer 1791,Corporate,2024-06-14
CUST01792,Customer 1792,Consumer,2024-09-15
CUST01793,Customer 1793,Consumer,2024-05-27
CUST01794,Customer 1794,Corporate,2021-04-20
CUST01795,Customer 1795,Small Business,2023-12-02
CUST01796,Customer 1796,Consumer,2021-06-10
CUST01797,Customer 1797,Consumer,2021-04-22
CUST01798,Customer 1798,Consumer,2023-10-08
CUST01799,Customer 1799,Consumer,2022-11-30
CUST01800,Customer 1800,Corporate,2023-08-05
CUST01801,Customer 1801,Corporate,2024-05-28
CUST01802,Customer 1802,Corporate,2021-04-11
CUST01803,Customer 1803,Consumer,2023-02-10
CUST01804,Customer 1804,Corporate,2024-05-03
CUST01805,Customer 1805,Corporate,2022-10-05
CUST01806,Customer 1806,Corporate,2023-02-04
CUST01807,Customer 1807,Consumer,2022-12-28
CUST01808,Customer 1808,Consumer,2024-08-17
CUST01809,Customer 1809,Consumer,2021-03-14
CUST01810,Customer 1810,Consumer,2024-07-05
CUST01811,Customer 1811,Consumer,2024-04-06
CUST01812,Customer 1812,Consumer,2024-04-01
CUST01813,Customer 1813,Corporate,2022-08-25
CUST01814,Customer 1814,Consumer,2023-01-24
CUST01815,Customer 1815,Corporate,2022-06-23
CUST01816,Customer 1816,Consumer,2022-01-03
CUST01817,Customer 1817,Corporate,2024-07-02
CUST01818,Customer 1818,Consumer,2023-01-09
CUST01819,Customer 1819,Consumer,2023-11-23
CUST01820,Customer 1820,Corporate,2021-05-28
CUST01821,Customer 1821,Small Business,2024-02-26
CUST01822,Customer 1822,Consumer,2023-08-20
CUST01823,Customer 1823,Consumer,2024-12-27
CUST01824,Customer 1824,Corporate,2021-07-15
CUST01825,Customer 1825,Corporate,2023-02-28
CUST01826,Customer 1826,Consumer,2023-01-17
CUST01827,Customer 1827,Consumer,2023-02-26
CUST01828,Customer 1828,Consumer,2021-03-21
CUST01829,Customer 1829,Small Business,2022-11-22
CUST01830,Customer 1830,Consumer,2022-03-14
CUST01831,Customer 1831,Consumer,2023-06-21
CUST01832,Customer 1832,Small Business,2021-12-05
CUST01833,Customer 1833,Consumer,2022-09-28
CUST01834,Customer 1834,Consumer,2023-06-25
CUST01835,Customer 1835,Consumer,2021-04-04
CUST01836,Customer 1836,Consumer,2024-02-23
CUST01837,Customer 1837,Consumer,2023-11-11
CUST01838,Customer 1838,Consumer,2021-03-25
CUST01839,Customer 1839,Corporate,2021-04-05
CUST01840,Customer 1840,Corporate,2024-05-26
CUST01841,Customer 1841,Consumer,2022-02-18
CUST01842,Customer 1842,Consumer,2024-06-10
CUST01843,Customer 1843,Consumer,2022-12-30
CUST01844,Customer 1844,Small Business,2022-05-15
CUST01845,Customer 1845,Consumer,2022-02-04
CUST01846,Customer 1846,Corporate,2023-08-21
CUST01847,Customer 1847,Consumer,2021-06-10
CUST01848,Customer 1848,Corporate,2022-08-11
CUST01849,Customer 1849,Consumer,2022-05-20
CUST01850,Customer 1850,Corporate,2021-08-14
CUST01851,Customer 1851,Consumer,2022-05-31
CUST01852,Customer 1852,Small Business,2023-02-11
CUST01853,Customer 1853,Consumer,2023-09-17
CUST01854,Customer 1854,Corporate,2021-05-07
CUST01855,Customer 1855,Corporate,2024-06-27
CUST01856,Customer 1856,Small Business,2024-07-06
CUST01857,Customer 1857,Consumer,2023-10-08
CUST01858,Customer 1858,Consumer,2024-09-11
CUST01859,Customer 1859,Consumer,2022-09-17
CUST01860,Customer 1860,Consumer,2024-04-14
CUST01861,Customer 1861,Corporate,2023-11-28
CUST01862,Customer 1862,Small Business,2023-04-02
CUST01863,Customer 1863,Small Business,2021-09-20
CUST01864,Customer 1864,Consumer,2023-03-26
CUST01865,Customer 1865,Corporate,2024-08-08
CUST01866,Customer 1866,Small Business,2024-12-08
CUST01867,Customer 1867,Small Business,2022-10-17
CUST01868,Customer 1868,Consumer,2021-12-28
CUST01869,Customer 1869,Consumer,2023-12-28
CUST01870,Customer 1870,Corporate,2021-04-21
CUST01871,Customer 1871,Consumer,2021-08-09
CUST01872,Customer 1872,Consumer,2023-04-01
CUST01873,Customer 1873,Small Business,2024-12-16
CUST01874,Customer 1874,Small Business,2022-04-26
CUST01875,Customer 1875,Small Business,2022-10-10
CUST01876,Customer 1876,Corporate,2022-04-16
CUST01877,Customer 1877,Consumer,2022-10-06
CUST01878,Customer 1878,Consumer,2021-01-11
CUST01879,Customer 1879,Consumer,2023-05-19
CUST01880,Customer 1880,Consumer,2023-05-21
CUST01881,Customer 1881,Consumer,2022-04-06
CUST01882,Customer 1882,Corporate,2022-01-21
CUST01883,Customer 1883,Consumer,2024-01-17
CUST01884,Customer 1884,Corporate,2021-10-02
CUST01885,Customer 1885,Consumer,2021-03-10
CUST01886,Customer 1886,Consumer,2021-03-01
CUST01887,Customer 1887,Consumer,2024-07-11
CUST01888,Customer 1888,Consumer,2022-06-16
CUST01889,Customer 1889,Small Business,2021-05-29
CUST01890,Customer 1890,Consumer,2024-07-07
CUST01891,Customer 1891,Consumer,2021-08-05
CUST01892,Customer 1892,Corporate,2022-05-07
CUST01893,Customer 1893,Consumer,2021-01-31
CUST01894,Customer 1894,Consumer,2023-09-19
CUST01895,Customer 1895,Consumer,2023-10-18
CUST01896,Customer 1896,Consumer,2024-01-10
CUST01897,Customer 1897,Corporate,2022-01-20
CUST01898,Customer 1898,Consumer,2022-04-25
CUST01899,Customer 1899,Consumer,2024-10-01
CUST01900,Customer 1900,Consumer,2024-04-14
CUST01901,Customer 1901,Corporate,2021-02-24
CUST01902,Customer 1902,Consumer,2023-10-08
CUST01903,Customer 1903,Corporate,2024-04-01
CUST01904,Customer 1904,Consumer,2023-03-28
CUST01905,Customer 1905,Corporate,2023-07-24
CUST01906,Customer 1906,Consumer,2021-01-02
CUST01907,Customer 1907,Consumer,2021-02-13
CUST01908,Customer 1908,Consumer,2021-02-21
CUST01909,Customer 1909,Corporate,2021-08-21
CUST01910,Customer 1910,Small Business,2024-12-17
CUST01911,Customer 1911,Consumer,2023-07-16
CUST01912,Customer 1912,Consumer,2024-02-17
CUST01913,Customer 1913,Small Business,2022-03-08
CUST01914,Customer 1914,Consumer,2024-09-30
CUST01915,Customer 1915,Consumer,2021-10-18
CUST01916,Customer 1916,Consumer,2024-08-10
CUST01917,Customer 1917,Corporate,2021-02-14
CUST01918,Customer 1918,Corporate,2021-01-30
CUST01919,Customer 1919,Corporate,2021-04-26
CUST01920,Customer 1920,Small Business,2024-03-02
CUST01921,Customer 1921,Consumer,2022-01-11
CUST01922,Customer 1922,Consumer,2022-10-21
CUST01923,Customer 1923,Consumer,2022-11-20
CUST01924,Customer 1924,Consumer,2024-02-27
CUST01925,Customer 1925,Consumer,2022-05-25
CUST01926,Customer 1926,Consumer,2021-01-10
CUST01927,Customer 1927,Consumer,2022-07-19
CUST01928,Customer 1928,Corporate,2022-02-25
CUST01929,Customer 1929,Consumer,2023-12-04
CUST01930,Customer 1930,Consumer,2024-01-02
CUST01931,Customer 1931,Corporate,2021-05-15
CUST01932,Customer 1932,Corporate,2024-03-03
CUST01933,Customer 1933,Corporate,2021-04-13
CUST01934,Customer 1934,Corporate,2023-06-24
CUST01935,Customer 1935,Corporate,2022-07-23
CUST01936,Customer 1936,Consumer,2022-03-16
CUST01937,Customer 1937,Consumer,2022-12-07
CUST01938,Customer 1938,Corporate,2022-03-30
CUST01939,Customer 1939,Consumer,2024-03-05
CUST01940,Customer 1940,Consumer,2024-11-12
CUST01941,Customer 1941,Consumer,2024-04-06
CUST01942,Customer 1942,Consumer,2022-10-04
CUST01943,Customer 1943,Consumer,2023-01-05
CUST01944,Customer 1944,Consumer,2022-10-15
CUST01945,Customer 1945,Corporate,2024-03-04
CUST01946,Customer 1946,Small Business,2023-03-18
CUST01947,Customer 1947,Consumer,2022-11-15
CUST01948,Customer 1948,Small Business,2022-08-21
CUST01949,Customer 1949,Consumer,2022-07-02
CUST01950,Customer 1950,Small Business,2023-03-18
CUST01951,Customer 1951,Small Business,2023-10-03
CUST01952,Customer 1952,Consumer,2022-09-24
CUST01953,Customer 1953,Corporate,2024-03-23
CUST01954,Customer 1954,Small Business,2024-04-22
CUST01955,Customer 1955,Small Business,2022-09-19
CUST01956,Customer 1956,Small Business,2024-08-20
CUST01957,Customer 1957,Consumer,2021-09-10
CUST01958,Customer 1958,Consumer,2024-09-22
CUST01959,Customer 1959,Corporate,2022-03-06
CUST01960,Customer 1960,Corporate,2023-04-04
CUST01961,Customer 1961,Corporate,2022-02-19
CUST01962,Customer 1962,Consumer,2022-10-08
CUST01963,Customer 1963,Consumer,2022-05-12
CUST01964,Customer 1964,Consumer,2023-10-27
CUST01965,Customer 1965,Corporate,2021-04-29
CUST01966,Customer 1966,Consumer,2024-05-08
CUST01967,Customer 1967,Corporate,2024-08-12
CUST01968,Customer 1968,Corporate,2023-04-02
CUST01969,Customer 1969,Consumer,2023-03-11
CUST01970,Customer 1970,Consumer,2023-10-19
CUST01971,Customer 1971,Consumer,2021-10-18
CUST01972,Customer 1972,Small Business,2023-12-31
CUST01973,Customer 1973,Corporate,2021-11-16
CUST01974,Customer 1974,Consumer,2023-09-15
CUST01975,Customer 1975,Consumer,2022-03-23
CUST01976,Customer 1976,Consumer,2023-12-26
CUST01977,Customer 1977,Consumer,2024-02-29
CUST01978,Customer 1978,Small Business,2021-11-01
CUST01979,Customer 1979,Corporate,2023-06-21
CUST01980,Customer 1980,Consumer,2022-12-29
CUST01981,Customer 1981,Small Business,2022-03-06
CUST01982,Customer 1982,Consumer,2023-05-09
CUST01983,Customer 1983,Small Business,2024-12-20
CUST01984,Customer 1984,Consumer,2021-01-04
CUST01985,Customer 1985,Corporate,2024-10-29
CUST01986,Customer 1986,Small Business,2024-06-03
CUST01987,Customer 1987,Consumer,2023-02-12
CUST01988,Customer 1988,Corporate,2023-06-10
CUST01989,Customer 1989,Small Business,2022-06-24
CUST01990,Customer 1990,Consumer,2021-07-08
CUST01991,Customer 1991,Consumer,2023-04-15
CUST01992,Customer 1992,Corporate,2024-04-06
CUST01993,Customer 1993,Consumer,2021-12-04
CUST01994,Customer 1994,Consumer,2023-11-13
CUST01995,Customer 1995,Consumer,2023-12-29
CUST01996,Customer 1996,Corporate,2024-01-13
CUST01997,Customer 1997,Consumer,2022-05-12
CUST01998,Customer 1998,Consumer,2022-07-27
CUST01999,Customer 1999,Corporate,2022-08-31
CUST02000,Customer 2000,Consumer,2024-06-01
CUST02001,Customer 2001,Corporate,2024-08-07
CUST02002,Customer 2002,Consumer,2022-08-28
CUST02003,Customer 2003,Small Business,2024-11-17
CUST02004,Customer 2004,Corporate,2023-04-13
CUST02005,Customer 2005,Consumer,2022-07-17
CUST02006,Customer 2006,Small Business,2021-01-01
CUST02007,Customer 2007,Consumer,2023-06-12
CUST02008,Customer 2008,Consumer,2023-07-31
CUST02009,Customer 2009,Consumer,2024-11-14
CUST02010,Customer 2010,Corporate,2023-11-15
CUST02011,Customer 2011,Consumer,2021-02-13
CUST02012,Customer 2012,Consumer,2023-04-08
CUST02013,Customer 2013,Consumer,2023-12-21
CUST02014,Customer 2014,Consumer,2022-12-26
CUST02015,Customer 2015,Consumer,2022-09-19
CUST02016,Customer 2016,Consumer,2024-03-28
CUST02017,Customer 2017,Consumer,2023-06-12
CUST02018,Customer 2018,Consumer,2023-09-22
CUST02019,Customer 2019,Corporate,2022-11-09
CUST02020,Customer 2020,Consumer,2022-02-10
CUST02021,Customer 2021,Corporate,2023-01-28
CUST02022,Customer 2022,Consumer,2024-11-01
CUST02023,Customer 2023,Consumer,2023-05-30
CUST02024,Customer 2024,Consumer,2023-10-30
CUST02025,Customer 2025,Consumer,2021-07-01
CUST02026,Customer 2026,Consumer,2024-12-13
CUST02027,Customer 2027,Corporate,2021-12-24
CUST02028,Customer 2028,Consumer,2024-11-19
CUST02029,Customer 2029,Consumer,2022-10-13
CUST02030,Customer 2030,Corporate,2024-09-03
CUST02031,Customer 2031,Consumer,2024-07-26
CUST02032,Customer 2032,Consumer,2024-01-08
CUST02033,Customer 2033,Consumer,2024-08-30
CUST02034,Customer 2034,Consumer,2023-06-09
CUST02035,Customer 2035,Consumer,2024-05-24
CUST02036,Customer 2036,Corporate,2021-09-09
CUST02037,Customer 2037,Small Business,2021-04-13
CUST02038,Customer 2038,Consumer,2023-03-05
CUST02039,Customer 2039,Corporate,2024-03-28
CUST02040,Customer 2040,Corporate,2024-01-23
CUST02041,Customer 2041,Consumer,2023-02-10
CUST02042,Customer 2042,Corporate,2023-01-31
CUST02043,Customer 2043,Corporate,2023-06-10
CUST02044,Customer 2044,Small Business,2024-06-21
CUST02045,Customer 2045,Small Business,2024-05-14
CUST02046,Customer 2046,Consumer,2021-06-10
CUST02047,Customer 2047,Consumer,2023-05-20
CUST02048,Customer 2048,Consumer,2022-07-11
CUST02049,Customer 2049,Consumer,2024-03-13
CUST02050,Customer 2050,Consumer,2023-01-09
CUST02051,Customer 2051,Small Business,2024-12-18
CUST02052,Customer 2052,Consumer,2022-09-24
CUST02053,Customer 2053,Consumer,2023-09-19
CUST02054,Customer 2054,Corporate,2021-06-08
CUST02055,Customer 2055,Consumer,2024-09-23
CUST02056,Customer 2056,Consumer,2021-08-13
CUST02057,Customer 2057,Small Business,2022-07-07
CUST02058,Customer 2058,Consumer,2024-05-07
CUST02059,Customer 2059,Consumer,2024-11-13
CUST02060,Customer 2060,Consumer,2022-12-09
CUST02061,Customer 2061,Small Business,2022-12-09
CUST02062,Customer 2062,Consumer,2021-03-13
CUST02063,Customer 2063,Consumer,2024-11-30
CUST02064,Customer 2064,Consumer,2021-01-25
CUST02065,Customer 2065,Consumer,2021-02-08
CUST02066,Customer 2066,Small Business,2022-11-23
CUST02067,Customer 2067,Consumer,2021-01-06
CUST02068,Customer 2068,Small Business,2021-08-28
CUST02069,Customer 2069,Consumer,2023-07-06
CUST02070,Customer 2070,Consumer,2023-10-27
CUST02071,Customer 2071,Small Business,2022-03-12
CUST02072,Customer 2072,Consumer,2024-03-07
CUST02073,Customer 2073,Consumer,2023-06-07
CUST02074,Customer 2074,Small Business,2021-11-30
CUST02075,Customer 2075,Consumer,2023-11-07
CUST02076,Customer 2076,Consumer,2023-05-15
CUST02077,Customer 2077,Small Business,2024-03-31
CUST02078,Customer 2078,Consumer,2021-08-14
CUST02079,Customer 2079,Consumer,2021-12-04
CUST02080,Customer 2080,Consumer,2022-03-20
CUST02081,Customer 2081,Consumer,2022-05-14
CUST02082,Customer 2082,Consumer,2024-07-21
CUST02083,Customer 2083,Corporate,2023-12-06
CUST02084,Customer 2084,Consumer,2023-03-06
CUST02085,Customer 2085,Corporate,2023-03-01
CUST02086,Customer 2086,Consumer,2024-07-17
CUST02087,Customer 2087,Consumer,2022-10-15
CUST02088,Customer 2088,Consumer,2021-11-25
CUST02089,Customer 2089,Corporate,2021-07-19
CUST02090,Customer 2090,Consumer,2022-04-27
CUST02091,Customer 2091,Consumer,2023-08-12
CUST02092,Customer 2092,Small Business,2022-11-19
CUST02093,Customer 2093,Consumer,2022-09-08
CUST02094,Customer 2094,Consumer,2022-12-02
CUST02095,Customer 2095,Small Business,2024-11-24
CUST02096,Customer 2096,Consumer,2024-12-27
CUST02097,Customer 2097,Consumer,2021-08-24
CUST02098,Customer 2098,Consumer,2021-06-17
CUST02099,Customer 2099,Consumer,2021-12-23
CUST02100,Customer 2100,Consumer,2024-05-28
CUST02101,Customer 2101,Corporate,2022-11-02
CUST02102,Customer 2102,Consumer,2024-06-14
CUST02103,Customer 2103,Corporate,2023-08-03
CUST02104,Customer 2104,Small Business,2023-03-19
CUST02105,Customer 2105,Corporate,2022-02-16
CUST02106,Customer 2106,Corporate,2022-05-18
CUST02107,Customer 2107,Corporate,2021-08-04
CUST02108,Customer 2108,Small Business,2023-01-29
CUST02109,Customer 2109,Consumer,2022-02-14
CUST02110,Customer 2110,Consumer,2022-03-04
CUST02111,Customer 2111,Consumer,2021-02-27
CUST02112,Customer 2112,Consumer,2024-03-12
CUST02113,Customer 2113,Consumer,2024-10-03
CUST02114,Customer 2114,Corporate,2022-12-29
CUST02115,Customer 2115,Consumer,2023-02-22
CUST02116,Customer 2116,Small Business,2024-09-13
CUST02117,Customer 2117,Consumer,2023-01-17
CUST02118,Customer 2118,Consumer,2023-06-29
CUST02119,Customer 2119,Consumer,2022-09-18
CUST02120,Customer 2120,Consumer,2023-01-21
CUST02121,Customer 2121,Consumer,2023-02-01
CUST02122,Customer 2122,Consumer,2023-11-05
CUST02123,Customer 2123,Consumer,2023-06-02
CUST02124,Customer 2124,Consumer,2023-01-06
CUST02125,Customer 2125,Consumer,2021-04-21
CUST02126,Customer 2126,Consumer,2024-08-13
CUST02127,Customer 2127,Consumer,2024-07-20
CUST02128,Customer 2128,Consumer,2021-09-27
CUST02129,Customer 2129,Consumer,2022-03-05
CUST02130,Customer 2130,Consumer,2024-11-22
CUST02131,Customer 2131,Consumer,2022-04-14
CUST02132,Customer 2132,Corporate,2024-03-31
CUST02133,Customer 2133,Small Business,2024-02-22
CUST02134,Customer 2134,Small Business,2024-06-10
CUST02135,Customer 2135,Consumer,2021-01-24
CUST02136,Customer 2136,Consumer,2022-12-07
CUST02137,Customer 2137,Consumer,2023-04-06
CUST02138,Customer 2138,Corporate,2024-05-07
CUST02139,Customer 2139,Corporate,2021-11-24
CUST02140,Customer 2140,Corporate,2022-03-24
CUST02141,Customer 2141,Small Business,2021-09-20
CUST02142,Customer 2142,Consumer,2024-01-18
CUST02143,Customer 2143,Corporate,2024-12-29
CUST02144,Customer 2144,Corporate,2021-07-25
CUST02145,Customer 2145,Consumer,2021-12-07
CUST02146,Customer 2146,Small Business,2022-03-25
CUST02147,Customer 2147,Consumer,2024-07-21
CUST02148,Customer 2148,Small Business,2022-10-13
CUST02149,Customer 2149,Corporate,2022-02-16
CUST02150,Customer 2150,Consumer,2022-04-16
CUST02151,Customer 2151,Corporate,2023-05-24
CUST02152,Customer 2152,Consumer,2022-07-20
CUST02153,Customer 2153,Corporate,2021-07-24
CUST02154,Customer 2154,Corporate,2024-04-12
CUST02155,Customer 2155,Corporate,2022-09-09
CUST02156,Customer 2156,Small Business,2022-01-10
CUST02157,Customer 2157,Consumer,2023-11-30
CUST02158,Customer 2158,Consumer,2023-12-25
CUST02159,Customer 2159,Consumer,2021-08-15
CUST02160,Customer 2160,Consumer,2021-04-18
CUST02161,Customer 2161,Consumer,2021-03-08
CUST02162,Customer 2162,Consumer,2024-01-23
CUST02163,Customer 2163,Consumer,2023-07-03
CUST02164,Customer 2164,Consumer,2024-03-02
CUST02165,Customer 2165,Small Business,2023-07-04
CUST02166,Customer 2166,Consumer,2022-08-10
CUST02167,Customer 2167,Small Business,2023-05-11
CUST02168,Customer 2168,Consumer,2023-11-21
CUST02169,Customer 2169,Consumer,2022-08-06
CUST02170,Customer 2170,Consumer,2024-08-29
CUST02171,Customer 2171,Consumer,2024-08-06
CUST02172,Customer 2172,Consumer,2024-03-15
CUST02173,Customer 2173,Consumer,2024-12-19
CUST02174,Customer 2174,Consumer,2022-07-25
CUST02175,Customer 2175,Consumer,2021-06-16
CUST02176,Customer 2176,Consumer,2022-12-08
CUST02177,Customer 2177,Consumer,2023-12-25
CUST02178,Customer 2178,Corporate,2024-02-12
CUST02179,Customer 2179,Consumer,2022-07-22
CUST02180,Customer 2180,Small Business,2022-03-04
CUST02181,Customer 2181,Corporate,2022-10-13
CUST02182,Customer 2182,Small Business,2024-03-19
CUST02183,Customer 2183,Corporate,2021-03-30
CUST02184,Customer 2184,Consumer,2022-04-24
CUST02185,Customer 2185,Consumer,2021-12-02
CUST02186,Customer 2186,Consumer,2024-03-22
CUST02187,Customer 2187,Corporate,2022-11-17
CUST02188,Customer 2188,Corporate,2021-05-07
CUST02189,Customer 2189,Consumer,2022-01-18
CUST02190,Customer 2190,Small Business,2021-03-06
CUST02191,Customer 2191,Consumer,2022-11-26
CUST02192,Customer 2192,Consumer,2024-12-27
CUST02193,Customer 2193,Corporate,2023-04-09
CUST02194,Customer 2194,Consumer,2024-06-23
CUST02195,Customer 2195,Corporate,2023-12-21
CUST02196,Customer 2196,Corporate,2024-07-12
CUST02197,Customer 2197,Consumer,2022-03-31
CUST02198,Customer 2198,Consumer,2024-10-20
CUST02199,Customer 2199,Consumer,2021-12-15
CUST02200,Customer 2200,Corporate,2022-10-02
CUST02201,Customer 2201,Consumer,2023-09-22
CUST02202,Customer 2202,Small Business,2022-02-23
CUST02203,Customer 2203,Small Business,2022-01-22
CUST02204,Customer 2204,Consumer,2021-07-09
CUST02205,Customer 2205,Consumer,2021-01-07
CUST02206,Customer 2206,Corporate,2023-01-02
CUST02207,Customer 2207,Corporate,2024-12-11
CUST02208,Customer 2208,Consumer,2021-11-18
CUST02209,Customer 2209,Consumer,2022-10-05
CUST02210,Customer 2210,Consumer,2024-09-27
CUST02211,Customer 2211,Small Business,2024-02-02
CUST02212,Customer 2212,Consumer,2021-01-06
CUST02213,Customer 2213,Small Business,2023-01-01
CUST02214,Customer 2214,Consumer,2021-07-29
CUST02215,Customer 2215,Small Business,2021-12-27
CUST02216,Customer 2216,Consumer,2021-12-26
CUST02217,Customer 2217,Consumer,2023-06-14
CUST02218,Customer 2218,Small Business,2021-10-18
CUST02219,Customer 2219,Small Business,2022-01-03
CUST02220,Customer 2220,Consumer,2021-11-26
CUST02221,Customer 2221,Consumer,2022-06-06
CUST02222,Customer 2222,Consumer,2023-08-16
CUST02223,Customer 2223,Consumer,2022-08-07
CUST02224,Customer 2224,Consumer,2022-04-24
CUST02225,Customer 2225,Small Business,2023-01-26
CUST02226,Customer 2226,Consumer,2023-06-17
CUST02227,Customer 2227,Corporate,2021-01-23
CUST02228,Customer 2228,Consumer,2024-07-23
CUST02229,Customer 2229,Consumer,2024-08-30
CUST02230,Customer 2230,Corporate,2023-05-30
CUST02231,Customer 2231,Consumer,2023-04-19
CUST02232,Customer 2232,Corporate,2023-10-12
CUST02233,Customer 2233,Consumer,2022-10-06
CUST02234,Customer 2234,Small Business,2022-06-18
CUST02235,Customer 2235,Corporate,2022-05-30
